geoid_5_digit,total_restrictions,municipal_level_restrictions,county_level_restrictions,battery_storage,solar,transmission_line,wind,GEO_ID.x,NAME.x,median_income,GEO_ID.y,NAME.y,population,B01003_001M,...5,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,county_name,state_name,state_geography_id,geography_id,utility_pv,land_based_wind,csp,residential_pv,commercial_pv,distributed_wind,density,solar_normalized,wind_normalized,solar_and_wind_normalized
39043,1,0,1,0,1,0,0,0500000US39043,"Erie County, Ohio",65171,0500000US39043,"Erie County, Ohio",75299,*****,NA,OH,39043,1074034,Erie County,650833151,969939816,251.288,374.496,41.394143,-82.586835,Erie,Ohio,G39,G3900430,24582698.41,1331253.34,0,173316.4,184040.29,6144733.82,299.6521919072936,4.067901673451804e-8,0,4.067901673451804e-8
39047,1,0,1,0,1,0,0,0500000US39047,"Fayette County, Ohio",56773,0500000US39047,"Fayette County, Ohio",28901,*****,NA,OH,39047,1074036,Fayette County,1052469885,1694038,406.361,0.654,39.555246,-83.461893,Fayette,Ohio,G39,G3900470,50766879.18,5878934.54,0,62860.37,92415.89,6715305.86,71.12149049736564,1.9697882086751507e-8,0,1.9697882086751507e-8
39057,1,0,1,0,1,0,0,0500000US39057,"Greene County, Ohio",81243,0500000US39057,"Greene County, Ohio",167567,*****,NA,OH,39057,1074041,Greene County,1071302627,6798109,413.632,2.625,39.687479,-83.894894,Greene,Ohio,G39,G3900570,40177518.27,1710177.87,0,399662.96,335268.39,7370913.24,405.1113066687297,2.4889541292217796e-8,0,2.4889541292217796e-8
39063,1,0,1,0,1,0,0,0500000US39063,"Hancock County, Ohio",67006,0500000US39063,"Hancock County, Ohio",75072,*****,NA,OH,39063,1074044,Hancock County,1376122055,6024245,531.324,2.326,41.000217,-83.665947,Hancock,Ohio,G39,G3900630,60063024.56,3952600.81,0,187724.34,463261.67,12666223.24,141.2923188111209,1.6649178214477847e-8,0,1.6649178214477847e-8
39083,1,0,1,0,1,0,0,0500000US39083,"Knox County, Ohio",71246,0500000US39083,"Knox County, Ohio",62657,*****,NA,OH,39083,1074054,Knox County,1361036421,10721050,525.499,4.139,40.40362,-82.422393,Knox,Ohio,G39,G3900830,34709885.15,3202531.33,0,139394.94,344472.67,10408419.11,119.23333821757986,2.881023649829046e-8,0,2.881023649829046e-8
39091,1,0,1,0,1,0,0,0500000US39091,"Logan County, Ohio",69125,0500000US39091,"Logan County, Ohio",46098,*****,NA,OH,39091,1074058,Logan County,1187522540,21594566,458.505,8.338,40.387553,-83.766343,Logan,Ohio,G39,G3900910,49531519.39,4073126.88,0,116841.92,133074.1,9600697.55,100.5397978211797,2.0189164643350143e-8,0,2.0189164643350143e-8
39097,1,0,1,0,1,0,0,0500000US39097,"Madison County, Ohio",77062,0500000US39097,"Madison County, Ohio",43961,*****,NA,OH,39097,1074061,Madison County,1208715706,2129636,466.688,0.822,39.89661,-83.400887,Madison,Ohio,G39,G3900970,58693154.08,3769576.9,0,84821.71,102193.85,6926861.18,94.19783667032364,1.7037762166214123e-8,0,1.7037762166214123e-8
39099,1,0,1,0,1,0,0,0500000US39099,"Mahoning County, Ohio",54279,0500000US39099,"Mahoning County, Ohio",227979,*****,NA,OH,39099,1074062,Mahoning County,1065747115,35461694,411.487,13.692,41.01088,-80.770396,Mahoning,Ohio,G39,G3900990,30310269.14,986051.53,0,494338.3,478040.43,6093283.69,554.036944058986,3.29921187892164e-8,0,3.29921187892164e-8
39101,1,0,1,0,1,0,0,0500000US39101,"Marion County, Ohio",55106,0500000US39101,"Marion County, Ohio",65366,*****,NA,OH,39101,1074063,Marion County,1045855309,908577,403.807,0.351,40.588034,-83.168803,Marion,Ohio,G39,G3901010,46752152.35,3429643.51,0,154998.81,199095.97,7333245.09,161.8743607713586,2.1389389573205392e-8,0,2.1389389573205392e-8
39103,1,0,1,0,1,0,0,0500000US39103,"Medina County, Ohio",89968,0500000US39103,"Medina County, Ohio",182347,*****,NA,OH,39103,1074064,Medina County,1091573518,4193803,421.459,1.619,41.116174,-81.899764,Medina,Ohio,G39,G3901030,36007243.18,576037.13,0,397067.17,363309.96,6868300.14,432.65655734009715,2.7772190028573025e-8,0,2.7772190028573025e-8
39123,1,0,1,0,1,0,0,0500000US39123,"Ottawa County, Ohio",69515,0500000US39123,"Ottawa County, Ohio",40367,*****,NA,OH,39123,1074074,Ottawa County,659675100,855668003,254.702,330.375,41.545495,-83.012613,Ottawa,Ohio,G39,G3901230,25868212.09,858138.43,0,119219.75,189719.51,7261826.32,158.4871732455968,3.865748419414633e-8,0,3.865748419414633e-8
39133,1,0,1,0,1,0,0,0500000US39133,"Portage County, Ohio",69796,0500000US39133,"Portage County, Ohio",161217,*****,NA,OH,39133,1074079,Portage County,1262380881,43125138,487.408,16.651,41.16897,-81.196962,Portage,Ohio,G39,G3901330,35817214.96,1323503.66,0,294270.43,324285.28,7088507.9,330.763959557496,2.7919535371937248e-8,0,2.7919535371937248e-8
39137,1,0,1,0,1,0,0,0500000US39137,"Putnam County, Ohio",79453,0500000US39137,"Putnam County, Ohio",34400,*****,NA,OH,39137,1074081,Putnam County,1249784147,4544339,482.544,1.755,41.024533,-84.129879,Putnam,Ohio,G39,G3901370,59774665.82,3952096.38,0,92727.6,247613.08,12553189.19,71.28883583673199,1.672949545232606e-8,0,1.672949545232606e-8
39147,1,0,1,0,1,0,0,0500000US39147,"Seneca County, Ohio",62476,0500000US39147,"Seneca County, Ohio",55062,*****,NA,OH,39147,1074086,Seneca County,1427151723,4576816,551.026,1.767,41.119992,-83.127547,Seneca,Ohio,G39,G3901470,64065944.3,5093220.22,0,140598.58,367445.81,13512370.15,99.92631926624153,1.5608916889093603e-8,0,1.5608916889093603e-8
39159,1,0,1,0,1,0,0,0500000US39159,"Union County, Ohio",104496,0500000US39159,"Union County, Ohio",63411,*****,NA,OH,39159,1074091,Union County,1118126415,13420716,431.711,5.182,40.295901,-83.367042,Union,Ohio,G39,G3901590,52306552.43,3607866.28,0,127257.13,168645.21,9788460.75,146.8829842186092,1.9118063675449926e-8,0,1.9118063675449926e-8
39169,1,0,1,0,1,0,0,0500000US39169,"Wayne County, Ohio",70320,0500000US39169,"Wayne County, Ohio",116680,*****,NA,OH,39169,1074096,Wayne County,1436897058,5040384,554.789,1.946,40.829661,-81.887194,Wayne,Ohio,G39,G3901690,47700858.31,1893171.41,0,258044.92,681698.39,11967913.95,210.3141915214613,2.0963983362755554e-8,0,2.0963983362755554e-8
40017,1,1,0,0,0,0,1,0500000US40017,"Canadian County, Oklahoma",82364,0500000US40017,"Canadian County, Oklahoma",156681,*****,NA,OK,40017,1101796,Canadian County,2322112749,23146754,896.573,8.937,35.543354,-97.979889,Canadian,Oklahoma,G40,G4000170,120113755.2,7599493.95,180564929.1,339273.24,536427.79,17086430.57,174.75542984229952,0,1.3158770920529517e-7,1.3158770920529517e-7
40131,1,1,0,0,0,0,1,0500000US40131,"Rogers County, Oklahoma",75312,0500000US40131,"Rogers County, Oklahoma",95870,*****,NA,OK,40131,1101853,Rogers County,1750176499,92946097,675.747,35.887,36.377794,-95.601383,Rogers,Oklahoma,G40,G4001310,76887525.55,5338898.97,109568425.8,244925.7,284645.39,12830133.02,141.8726239258184,0,1.873045370626296e-7,1.873045370626296e-7
04015,1,0,1,0,0,0,0,0500000US04015,"Mohave County, Arizona",53592,0500000US04015,"Mohave County, Arizona",214229,*****,NA,AZ,4015,25445,Mohave County,34530024143,333399390,13332.117,128.726,35.717705,-113.749689,Mohave,Arizona,G04,G0400150,697316676.1,115321163.1,964967615.8,450741.23,120238.44,30100247.74,16.068640861762614,0,0,0
04021,1,1,0,0,1,0,0,0500000US04021,"Pinal County, Arizona",73313,0500000US04021,"Pinal County, Arizona",433338,*****,NA,AZ,4021,25447,Pinal County,13899629595,20747212,5366.677,8.011,32.918521,-111.366339,Pinal,Arizona,G04,G0400210,546755182.2,47265430.4,1030437288,916644.42,297987.28,15684506.36,80.74605570635237,1.8289721479662272e-9,0,1.8289721479662272e-9
41059,1,0,1,0,0,0,1,0500000US41059,"Umatilla County, Oregon",70322,0500000US41059,"Umatilla County, Oregon",79904,*****,NA,OR,41059,1156673,Umatilla County,8327976994,41618632,3215.45,16.069,45.5912,-118.73388,Umatilla,Oregon,G41,G4100590,105013931.9,25663917.96,60366654.24,116442.62,441293.84,11145560.45,24.85002099239609,0,3.896521184172301e-8,3.896521184172301e-8
42073,1,1,0,0,1,0,0,0500000US42073,"Lawrence County, Pennsylvania",57585,0500000US42073,"Lawrence County, Pennsylvania",85907,*****,NA,PA,42073,1213676,Lawrence County,925634970,11380404,357.39,4.394,40.992735,-80.334446,Lawrence,Pennsylvania,G42,G4200730,16976682.81,825394.17,0,186557.39,231015.83,5662961.7,240.3732617029016,5.890432254591909e-8,0,5.890432254591909e-8
42097,1,1,0,0,1,0,0,0500000US42097,"Northumberland County, Pennsylvania",55952,0500000US42097,"Northumberland County, Pennsylvania",91340,*****,NA,PA,42097,1209186,Northumberland County,1185380639,50638539,457.678,19.552,40.851524,-76.709877,Northumberland,Pennsylvania,G42,G4200970,8457584.29,1714181.26,0,170022.93,250384.95,8624188.44,199.57262529551343,1.1823707168752322e-7,0,1.1823707168752322e-7
44003,1,1,0,0,1,0,0,0500000US44003,"Kent County, Rhode Island",85732,0500000US44003,"Kent County, Rhode Island",170168,*****,NA,RI,44003,1219778,Kent County,436588768,50686110,168.568,19.57,41.675118,-71.580282,Kent,Rhode Island,G44,G4400030,5727059.3,171659.51,0,314021.35,483251.88,2130676.47,1009.4917184756299,1.7460968144681163e-7,0,1.7460968144681163e-7
44007,2,2,0,0,1,0,1,0500000US44007,"Providence County, Rhode Island",72579,0500000US44007,"Providence County, Rhode Island",657984,*****,NA,RI,44007,1219781,Providence County,1060557969,67864689,409.484,26.203,41.869768,-71.578625,Providence,Rhode Island,G44,G4400070,12819416.48,203777.26,0,596929.79,1895911.1,6953857.73,1606.8613181467408,7.800667070612249e-8,4.907318903002229e-6,4.9853255737083515e-6
44009,1,1,0,0,0,0,1,0500000US44009,"Washington County, Rhode Island",99510,0500000US44009,"Washington County, Rhode Island",129998,*****,NA,RI,44009,1219782,Washington County,852827596,604769731,329.279,233.503,41.396792,-71.620282,Washington,Rhode Island,G44,G4400090,12643706.29,248725.41,0,242743.58,502682.37,5853806.49,394.79590256287224,0,4.020497945907497e-6,4.020497945907497e-6
45017,1,0,1,0,1,0,0,0500000US45017,"Calhoun County, South Carolina",55550,0500000US45017,"Calhoun County, South Carolina",14145,*****,NA,SC,45017,1247986,Calhoun County,987164244,29365859,381.146,11.338,33.67478,-80.780347,Calhoun,South Carolina,G45,G4500170,31105466.9,414614.71,6993149.15,33832.71,25202.91,4353566.39,37.11176294648245,3.214868959256805e-8,0,3.214868959256805e-8
46065,1,0,1,0,0,0,1,0500000US46065,"Hughes County, South Dakota",83750,0500000US46065,"Hughes County, South Dakota",17812,*****,NA,SD,46065,1265774,Hughes County,1920546196,153323261,741.527,59.198,44.384452,-99.975684,Hughes,South Dakota,G46,G4600650,83573857.99,13726956.35,151173149.1,40007.84,39590.87,3967722.51,24.020703224562286,0,7.284936110400031e-8,7.284936110400031e-8
46083,1,0,1,0,0,0,1,0500000US46083,"Lincoln County, South Dakota",92317,0500000US46083,"Lincoln County, South Dakota",65801,*****,NA,SD,46083,1265769,Lincoln County,1495182118,1179561,577.293,0.455,43.27942,-96.722286,Lincoln,South Dakota,G46,G4600830,70520878.87,6026651.63,106693.92,125606.05,112215.75,12563931.91,113.98198142018005,0,1.659296175378898e-7,1.659296175378898e-7
46111,1,1,0,0,0,0,1,0500000US46111,"Sanborn County, South Dakota",65806,0500000US46111,"Sanborn County, South Dakota",2373,*****,NA,SD,46111,1266977,Sanborn County,1474329217,3132216,569.242,1.209,44.018942,-98.091709,Sanborn,South Dakota,G46,G4601110,71658576.13,6735767.7,112505344.8,7226.37,11308.59,4377556.66,4.168701536429146,0,1.484611768900522e-7,1.484611768900522e-7
46129,1,0,1,0,1,0,0,0500000US46129,"Walworth County, South Dakota",57697,0500000US46129,"Walworth County, South Dakota",5317,*****,NA,SD,46129,1266973,Walworth County,1832300796,96288709,707.455,37.177,45.427605,-100.027856,Walworth,South Dakota,G46,G4601290,79707112.36,11841654.84,109690417.8,15649.1,9644.84,3470442.28,7.5156723749213725,1.254593185465639e-8,0,1.254593185465639e-8
47051,1,0,1,0,0,0,0,0500000US47051,"Franklin County, Tennessee",57933,0500000US47051,"Franklin County, Tennessee",42980,*****,NA,TN,47051,1639744,Franklin County,1425977401,55050145,550.573,21.255,35.155926,-86.099203,Franklin,Tennessee,G47,G4700510,34852379.89,3036014.11,0,99986.22,98774.75,6649641.32,78.06412591972364,0,0,0
47059,1,0,1,0,0,0,0,0500000US47059,"Greene County, Tennessee",51975,0500000US47059,"Greene County, Tennessee",70399,*****,NA,TN,47059,1639747,Greene County,1611409726,5099752,622.169,1.969,36.179487,-82.847523,Greene,Tennessee,G47,G4700590,18483963.07,1515743.6,0,128921.69,195323.74,7641462.27,113.15092844548668,0,0,0
48027,1,1,0,0,0,0,1,0500000US48027,"Bell County, Texas",62858,0500000US48027,"Bell County, Texas",372821,*****,NA,TX,48027,1383799,Bell County,2729423360,94370432,1053.836,36.437,31.042734,-97.48126,Bell,Texas,G48,G4800270,107950193.5,6180150.32,115455590.5,616526.67,657106.66,16795651.81,353.77516046140005,0,1.6180836196877488e-7,1.6180836196877488e-7
48061,1,1,0,0,1,0,0,0500000US48061,"Cameron County, Texas",47435,0500000US48061,"Cameron County, Texas",421854,*****,NA,TX,48061,1383816,Cameron County,2309546780,1004825707,891.721,387.965,26.102923,-97.478958,Cameron,Texas,G48,G4800610,85811666.28,4281010.21,64516477.29,869292.76,735973.54,21844374.64,473.07846288244866,1.1653427131190302e-8,0,1.1653427131190302e-8
48085,2,2,0,0,0,0,2,0500000US48085,"Collin County, Texas",113255,0500000US48085,"Collin County, Texas",1079153,*****,NA,TX,48085,1383828,Collin County,2179124834,115254448,841.365,44.5,33.194494,-96.579428,Collin,Texas,G48,G4800850,82430490.05,5287422.39,97004583.59,2256644.36,1652591.07,20111498.66,1282.6216921312391,0,3.782561430655817e-7,3.782561430655817e-7
48113,3,3,0,0,0,0,3,0500000US48113,"Dallas County, Texas",70732,0500000US48113,"Dallas County, Texas",2604053,*****,NA,TX,48113,1383842,Dallas County,2261472801,91902249,873.16,35.484,32.766987,-96.778424,Dallas,Texas,G48,G4801130,23116777.97,786531.73,3849403.81,4764385.39,5361472.47,24709016.03,2982.331989555179,0,3.814213572795086e-6,3.814213572795086e-6
48139,1,1,0,0,0,0,1,0500000US48139,"Ellis County, Texas",93248,0500000US48139,"Ellis County, Texas",195509,*****,NA,TX,48139,1383856,Ellis County,2423644484,41912177,935.774,16.182,32.346878,-96.79694,Ellis,Texas,G48,G4801390,122718966.7,9369325.7,168593646.5,414049.96,440741.42,17946461.94,208.92758294203514,0,1.0673126669083561e-7,1.0673126669083561e-7
48181,1,1,0,0,0,0,1,0500000US48181,"Grayson County, Texas",66608,0500000US48181,"Grayson County, Texas",137008,*****,NA,TX,48181,1383876,Grayson County,2416024355,120093895,932.832,46.369,33.624548,-96.675777,Grayson,Texas,G48,G4801810,118891098.3,6021979.19,180218053.2,341141.63,470920.61,20531191.05,146.87317759253543,0,1.660583619519283e-7,1.660583619519283e-7
48273,1,1,0,0,0,0,1,0500000US48273,"Kleberg County, Texas",52487,0500000US48273,"Kleberg County, Texas",30860,*****,NA,TX,48273,1383922,Kleberg County,2282572445,541041659,881.306,208.897,27.438735,-97.66062,Kleberg,Texas,G48,G4802730,108724407.4,7485876.84,160341302.6,66900.96,58044.52,2967476.26,35.016214572464044,0,1.335848854280643e-7,1.335848854280643e-7
48367,1,1,0,0,0,0,1,0500000US48367,"Parker County, Texas",95721,0500000US48367,"Parker County, Texas",151188,*****,NA,TX,48367,1383969,Parker County,2340620307,16513787,903.719,6.376,32.777096,-97.805905,Parker,Texas,G48,G4803670,102282104.5,5555863.26,80745549.23,331358.01,559889.71,16068081.22,167.29536504156712,0,1.79990030928155e-7,1.79990030928155e-7
48439,2,2,0,0,1,0,0,0500000US48439,"Tarrant County, Texas",78872,0500000US48439,"Tarrant County, Texas",2113854,*****,NA,TX,48439,1384005,Tarrant County,2241282649,99486023,865.364,38.412,32.772119000000004,-97.291224,Tarrant,Texas,G48,G4804390,31090638.85,1189248.24,9812900.22,4582858.76,3809740.05,24025583.95,2442.733924683717,3.216402225842329e-8,0,3.216402225842329e-8
48473,1,1,0,0,0,0,1,0500000US48473,"Waller County, Texas",71643,0500000US48473,"Waller County, Texas",57463,*****,NA,TX,48473,1384022,Waller County,1329431907,11827973,513.297,4.567,30.01359,-95.982149,Waller,Texas,G48,G4804730,65273351.72,1986905.7,5074995.23,83547.21,223812,5346213.04,111.94883274205772,0,5.032951488336864e-7,5.032951488336864e-7
49025,1,0,1,0,1,0,0,0500000US49025,"Kane County, Utah",70327,0500000US49025,"Kane County, Utah",7814,*****,NA,UT,49025,1448026,Kane County,10344775613,292843946,3994.14,113.068,37.275089,-111.815329,Kane,Utah,G49,G4900250,36626011.43,14383915.47,6109287.79,19444.95,12393.28,3814986.24,1.9563660763017823,2.7303000271028967e-8,0,2.7303000271028967e-8
51001,1,0,1,0,1,0,0,0500000US51001,"Accomack County, Virginia",52694,0500000US51001,"Accomack County, Virginia",33367,*****,NA,VA,51001,1480091,Accomack County,1163688510,2229297380,449.303,860.737,37.765944,-75.757807,Accomack,Virginia,G51,G5100010,20523801.28,29993.39,0,77113.7,75708.6,7847909.02,74.26391544236294,4.872391748279488e-8,0,4.872391748279488e-8
51015,1,0,1,0,1,0,0,0500000US51015,"Augusta County, Virginia",76124,0500000US51015,"Augusta County, Virginia",77433,*****,NA,VA,51015,1480098,Augusta County,2504708863,9537137,967.074,3.682,38.17259,-79.140975,Augusta,Virginia,G51,G5100150,20945815.91,3779618.24,0,183216.49,224621.39,10807202.71,80.06936387494649,4.774223187565483e-8,0,4.774223187565483e-8
51025,1,0,1,0,1,0,0,0500000US51025,"Brunswick County, Virginia",52678,0500000US51025,"Brunswick County, Virginia",15965,*****,NA,VA,51025,1493961,Brunswick County,1466842628,8368077,566.351,3.231,36.764204,-77.861483,Brunswick,Virginia,G51,G5100250,56375984.41,3157684.69,0,27370.85,47235.41,7049837.15,28.189232472442,1.773804946317921e-8,0,1.773804946317921e-8
51029,1,0,1,0,1,0,0,0500000US51029,"Buckingham County, Virginia",59894,0500000US51029,"Buckingham County, Virginia",16869,*****,NA,VA,51029,1501502,Buckingham County,1501215443,9911855,579.623,3.827,37.573928,-78.529169,Buckingham,Virginia,G51,G5100290,34134764.53,4009999.61,0,27394.06,18493.14,5238004.53,29.10339996860028,2.9295646645551943e-8,0,2.9295646645551943e-8
51037,1,0,1,0,1,0,0,0500000US51037,"Charlotte County, Virginia",51548,0500000US51037,"Charlotte County, Virginia",11563,*****,NA,VA,51037,1492442,Charlotte County,1231010115,5809378,475.296,2.243,37.009042,-78.658568,Charlotte,Virginia,G51,G5100370,34434639.48,2195879.65,0,21103.4,43190.66,5228127.21,24.327997710900156,2.9040524747785166e-8,0,2.9040524747785166e-8
51047,1,0,1,0,1,0,0,0500000US51047,"Culpeper County, Virginia",92359,0500000US51047,"Culpeper County, Virginia",52822,*****,NA,VA,51047,1497831,Culpeper County,982069270,9012539,379.179,3.48,38.48593,-77.956476,Culpeper,Virginia,G51,G5100470,28596628.1,1097024.37,0,99464.35,126730.19,3604824.23,139.30623795094138,3.4969157779829294e-8,0,3.4969157779829294e-8
51061,1,0,1,0,1,0,0,0500000US51061,"Fauquier County, Virginia",122785,0500000US51061,"Fauquier County, Virginia",73290,*****,NA,VA,51061,1480120,Fauquier County,1678296516,9665073,647.994,3.732,38.744096,-77.8215,Fauquier,Virginia,G51,G5100610,36607309.96,2525460.62,0,154910.23,237000.8,7540265.66,113.1028991009176,2.7316948475391335e-8,0,2.7316948475391335e-8
51067,1,0,1,0,1,0,0,0500000US51067,"Franklin County, Virginia",66275,0500000US51067,"Franklin County, Virginia",54838,*****,NA,VA,51067,1494434,Franklin County,1788673576,54402647,690.611,21.005,36.991186,-79.882715,Franklin,Virginia,G51,G5100670,6624713.67,3302632.59,0,137189.42,182743.37,6555339.57,79.40504857293035,1.50949920225005e-7,0,1.50949920225005e-7
51081,1,0,1,0,1,0,0,0500000US51081,"Greensville County, Virginia",51823,0500000US51081,"Greensville County, Virginia",11373,*****,NA,VA,51081,1501122,Greensville County,765023848,4132842,295.377,1.596,36.680336,-77.560277,Greensville,Virginia,G51,G5100810,28801389.44,1571837.49,161794.09,16271.47,35867.8,3499245.23,38.50333641414193,3.4720547148714225e-8,0,3.4720547148714225e-8
51083,1,0,1,0,1,0,0,0500000US51083,"Halifax County, Virginia",49145,0500000US51083,"Halifax County, Virginia",34013,*****,NA,VA,51083,1496705,Halifax County,2117913727,30524203,817.731,11.785,36.766461,-78.939614,Halifax,Virginia,G51,G5100830,59962585.75,2851057.2,0,77947.44,144972.6,9143923.27,41.594362938423515,1.6677065998608976e-8,0,1.6677065998608976e-8
51089,1,0,1,0,1,0,0,0500000US51089,"Henry County, Virginia",43694,0500000US51089,"Henry County, Virginia",50760,*****,NA,VA,51089,1502770,Henry County,990284625,5269785,382.351,2.035,36.620612,-79.980662,Henry,Virginia,G51,G5100890,5494073.94,1855835.85,0,125512.28,154005.27,3446631.9,132.7575970770313,1.820142959342844e-7,0,1.820142959342844e-7
51093,1,0,1,0,1,0,0,0500000US51093,"Isle of Wight County, Virginia",91680,0500000US51093,"Isle of Wight County, Virginia",38898,*****,NA,VA,51093,1702378,Isle of Wight County,817621466,122099188,315.685,47.143,36.901418,-76.707569,Isle of Wight,Virginia,G51,G5100930,26504638.11,234772.47,0,76789.53,97307.58,4393978.86,123.2177645437699,3.7729245570144476e-8,0,3.7729245570144476e-8
51095,1,0,1,0,1,0,0,0500000US51095,"James City County, Virginia",100711,0500000US51095,"James City County, Virginia",78818,*****,NA,VA,51095,1480135,James City County,368550686,95239463,142.298,36.772,37.324837,-76.777888,James City,Virginia,G51,G5100950,6084370.2,51290.11,0,135411.29,158460.95,1344855.37,553.8939408846225,1.643555482537864e-7,0,1.643555482537864e-7
51109,1,0,1,0,1,0,0,0500000US51109,"Louisa County, Virginia",76594,0500000US51109,"Louisa County, Virginia",38106,*****,NA,VA,51109,1494707,Louisa County,1282060817,37801171,495.006,14.595,37.972704,-77.959795,Louisa,Virginia,G51,G5101090,41359126.14,1595083.75,0,80244.51,85723.98,4710872.16,76.98088508018085,2.4178460555839975e-8,0,2.4178460555839975e-8
51111,1,0,1,0,1,0,0,0500000US51111,"Lunenburg County, Virginia",54438,0500000US51111,"Lunenburg County, Virginia",11988,*****,NA,VA,51111,1492239,Lunenburg County,1118097708,1743628,431.7,0.673,36.945555,-78.240528,Lunenburg,Virginia,G51,G5101110,36436911.14,2829883.19,0,25129.27,31256.84,5567936.31,27.76928422515636,2.744469738825397e-8,0,2.744469738825397e-8
51113,1,0,1,0,1,0,0,0500000US51113,"Madison County, Virginia",74586,0500000US51113,"Madison County, Virginia",13828,*****,NA,VA,51113,1494590,Madison County,830450500,3206995,320.639,1.238,38.412059,-78.276961,Madison,Virginia,G51,G5101130,9252934.4,847677.61,0,29879.83,38963.71,2421334.12,43.1263820059319,1.0807382358616959e-7,0,1.0807382358616959e-7
51117,1,0,1,0,1,0,0,0500000US51117,"Mecklenburg County, Virginia",51265,0500000US51117,"Mecklenburg County, Virginia",30367,*****,NA,VA,51117,1500747,Mecklenburg County,1619544369,139655803,625.31,53.921,36.687256,-78.368959,Mecklenburg,Virginia,G51,G5101170,58230016.36,3220275.89,0,62961.41,126754.09,8058351.57,48.563112696102735,1.7173273553928295e-8,0,1.7173273553928295e-8
51139,1,0,1,0,1,0,0,0500000US51139,"Page County, Virginia",56760,0500000US51139,"Page County, Virginia",23753,*****,NA,VA,51139,1500440,Page County,802941043,8378554,310.017,3.235,38.623209,-78.491872,Page,Virginia,G51,G5101390,7497581.51,686328.39,0,48786.22,45717,2747109.33,76.61837899211979,1.333763425801022e-7,0,1.333763425801022e-7
51141,1,0,1,0,0,0,0,0500000US51141,"Patrick County, Virginia",49180,0500000US51141,"Patrick County, Virginia",17660,*****,NA,VA,51141,1497999,Patrick County,1250852626,7141128,482.957,2.757,36.667138,-80.286413,Patrick,Virginia,G51,G5101410,3228503.38,473182.77,0,40977.85,83160.96,5774515.46,36.566402391931376,0,0,0
51143,1,0,1,0,1,0,0,0500000US51143,"Pittsylvania County, Virginia",52619,0500000US51143,"Pittsylvania County, Virginia",60541,*****,NA,VA,51143,1480157,Pittsylvania County,2509705674,23903851,969.003,9.229,36.821721,-79.398502,Pittsylvania,Virginia,G51,G5101430,53612233.89,6928747.59,0,151269.74,184012.97,11245174.77,62.477618748342366,1.8652459101998445e-8,0,1.8652459101998445e-8
51149,1,0,1,0,1,0,0,0500000US51149,"Prince George County, Virginia",80318,0500000US51149,"Prince George County, Virginia",42634,*****,NA,VA,51149,1480160,Prince George County,687232241,42745198,265.342,16.504,37.187325,-77.220993000000007,Prince George,Virginia,G51,G5101490,24218752.34,384491.96,0,58722.35,73026.25,3352541.55,160.67565632278342,4.129031859120122e-8,0,4.129031859120122e-8
51165,1,0,1,0,1,0,0,0500000US51165,"Rockingham County, Virginia",73232,0500000US51165,"Rockingham County, Virginia",83905,*****,NA,VA,51165,1488970,Rockingham County,2200961635,10639220,849.796,4.108,38.507612,-78.885329,Rockingham,Virginia,G51,G5101650,22859967.51,2911724.47,0,198675.03,284063.96,9822679.59,98.73546121657432,4.374459410594324e-8,0,4.374459410594324e-8
51171,1,0,1,0,1,0,0,0500000US51171,"Shenandoah County, Virginia",62149,0500000US51171,"Shenandoah County, Virginia",44337,*****,NA,VA,51171,1673918,Shenandoah County,1315922187,9714047,508.08,3.751,38.856204,-78.573987,Shenandoah,Virginia,G51,G5101710,12382390.75,2258569.84,0,97224.35,160124.27,4783328.71,87.2638167217761,8.075984841618732e-8,0,8.075984841618732e-8
51175,1,0,1,0,1,0,0,0500000US51175,"Southampton County, Virginia",67813,0500000US51175,"Southampton County, Virginia",18003,*****,NA,VA,51175,1480171,Southampton County,1552048348,8090235,599.249,3.124,36.720068,-77.103813,Southampton,Virginia,G51,G5101750,55098711.9,1274107.13,0,33633.59,56013.6,7403034.74,30.042603325161995,1.8149244610562303e-8,0,1.8149244610562303e-8
51187,1,0,1,0,0,0,1,0500000US51187,"Warren County, Virginia",79313,0500000US51187,"Warren County, Virginia",40800,*****,NA,VA,51187,1674058,Warren County,555738446,8583334,214.572,3.314,38.908221,-78.207594,Warren,Virginia,G51,G5101870,5171279.08,1045495.01,0,94755.87,71254.88,2784711.14,190.1459649907723,0,9.56484718181486e-7,9.56484718181486e-7
53025,1,0,1,0,1,0,0,0500000US53025,"Grant County, Washington",66387,0500000US53025,"Grant County, Washington",99145,*****,NA,WA,53025,1531924,Grant County,6939995079,289820268,2679.547,111.9,47.213633,-119.467788,Grant,Washington,G53,G5300250,235428119.3,24350893.1,339317349.3,104771.79,1149721.5,14727903.8,37.00065720063876,4.247580972796736e-9,0,4.247580972796736e-9
53037,1,0,1,0,1,0,0,0500000US53037,"Kittitas County, Washington",66800,0500000US53037,"Kittitas County, Washington",44424,*****,NA,WA,53037,1531926,Kittitas County,5949957158,92507199,2297.291,35.717,47.124441,-120.676709,Kittitas,Washington,G53,G5300370,31099224.8,12314815.85,28249660.82,62679.67,125317.02,9204700.24,19.337558890014368,3.215514233653824e-8,0,3.215514233653824e-8
